	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
5910	chr1	231240336	231240836	38398	chr1	231241207	231277973	GNPAT	172	871
5911	chr1	231240968	231241468	38399	chr1	231241207	231277973	GNPAT	172	239
5912	chr1	231241615	231242115	38400	chr1	231241207	231277973	GNPAT	172	408
5914	chr1	231618802	231619302	38444	chr1	231626815	232041272	DISC1	173	8013
5915	chr1	231625796	231626296	38445	chr1	231626815	232041272	DISC1	173	1019
5916	chr1	231626547	231627047	38446	chr1	231626815	232041272	DISC1	173	268
5917	chr1	231627244	231627744	38447	chr1	231626815	232041272	DISC1	173	429
5918	chr1	231628153	231628653	38448	chr1	231626815	232041272	DISC1	173	1338
5919	chr1	231634956	231635456	38449	chr1	231626815	232041272	DISC1	173	8141
5920	chr1	231636103	231636603	38450	chr1	231626815	232041272	DISC1	173	9288
6031	chr1	232390540	232391040	38614	chr1	232397965	232561558	SIPA1L2	174	7425
6032	chr1	232393182	232393682	38615	chr1	232397965	232561558	SIPA1L2	174	4783
6033	chr1	232396858	232397358	38616	chr1	232397965	232561558	SIPA1L2	174	1107
6034	chr1	232401756	232402256	38617	chr1	232397965	232561558	SIPA1L2	174	3791
6035	chr1	232402557	232403057	38618	chr1	232397965	232561558	SIPA1L2	174	4592
6103	chr1	232980543	232981043	38769	chr1	232983435	233295725	PCNX2	175	2892
6104	chr1	232981452	232981952	38770	chr1	232983435	233295725	PCNX2	175	1983
6105	chr1	232992162	232992662	38771	chr1	232983435	233295725	PCNX2	175	8727
6152	chr1	233604990	233605490	38862	chr1	233614106	233672514	KCNK1	176	9116
6153	chr1	233613232	233613732	38863	chr1	233614106	233672514	KCNK1	176	874
6154	chr1	233613949	233614449	38864	chr1	233614106	233672514	KCNK1	176	157
6155	chr1	233615205	233615705	38865	chr1	233614106	233672514	KCNK1	176	1099
6156	chr1	233616288	233616788	38866	chr1	233614106	233672514	KCNK1	176	2182
6157	chr1	233616923	233617423	38867	chr1	233614106	233672514	KCNK1	176	2817
6167	chr1	235660886	235661386	39325	chr1	235661041	235883640	LYST	177	155
6168	chr1	235661465	235661965	39326	chr1	235661041	235883640	LYST	177	424
6169	chr1	235666879	235667379	39327	chr1	235661041	235883640	LYST	177	5838
6200	chr1	235971701	235972201	39370	chr1	235975830	236065109	NID1	178	4129
6201	chr1	235972230	235972730	39371	chr1	235975830	236065109	NID1	178	3600
6202	chr1	235973473	235973973	39372	chr1	235975830	236065109	NID1	178	2357
6203	chr1	235979712	235980212	39373	chr1	235975830	236065109	NID1	178	3882
6204	chr1	235980907	235981407	39374	chr1	235975830	236065109	NID1	178	5077
6229	chr1	236206941	236207441	39421	chr1	236215101	236281958	ERO1B	179	8160
6243	chr1	236654946	236655446	39482	chr1	236664141	236764631	ACTN2	180	9195
6274	chr1	237041169	237041669	39545	chr1	237042184	237833988	RYR2	181	1015
6275	chr1	237041790	237042290	39546	chr1	237042184	237833988	RYR2	181	394
6276	chr1	237042796	237043296	39547	chr1	237042184	237833988	RYR2	181	612
6277	chr1	237044232	237044732	39548	chr1	237042184	237833988	RYR2	181	2048
6357	chr1	240771507	240772007	39973	chr1	240775515	241357230	RGS7	182	4008
6358	chr1	240772108	240772608	39974	chr1	240775515	241357230	RGS7	182	3407
6359	chr1	240784646	240785146	39975	chr1	240775515	241357230	RGS7	182	9131
6440	chr1	243246895	243247395	40265	chr1	243256034	243500091	SDCCAG8	183	9139
6441	chr1	243253133	243253633	40266	chr1	243256034	243500091	SDCCAG8	183	2901
6442	chr1	243253856	243254356	40267	chr1	243256034	243500091	SDCCAG8	183	2178
6443	chr1	243254419	243254919	40268	chr1	243256034	243500091	SDCCAG8	183	1615
6444	chr1	243255051	243255551	40269	chr1	243256034	243500091	SDCCAG8	183	983
6445	chr1	243255624	243256124	40270	chr1	243256034	243500091	SDCCAG8	183	410
6446	chr1	243256210	243256710	40271	chr1	243256034	243500091	SDCCAG8	183	176
6447	chr1	243263840	243264340	40272	chr1	243256034	243500091	SDCCAG8	183	7806
6448	chr1	243264919	243265419	40273	chr1	243256034	243500091	SDCCAG8	183	8885
6562	chr1	246723541	246724041	41104	chr1	246724409	246768137	SCCPDH	185	868
6563	chr1	246724098	246724598	41105	chr1	246724409	246768137	SCCPDH	185	311
6564	chr1	246724760	246725260	41106	chr1	246724409	246768137	SCCPDH	185	351
6565	chr1	246726876	246727376	41107	chr1	246724409	246768137	SCCPDH	185	2467
6569	chr1	248841640	248842140	41231	chr1	248850006	248859144	ZNF692	186	8366
6570	chr1	248844411	248844911	41232	chr1	248850006	248859144	ZNF692	186	5595
6571	chr1	248850845	248851345	41233	chr1	248850006	248859144	ZNF692	186	839
6572	chr1	248852926	248853426	41234	chr1	248850006	248859144	ZNF692	186	2920
6573	chr1	248856745	248857245	41235	chr1	248850006	248859144	ZNF692	186	6739
6574	chr1	248857375	248857875	41236	chr1	248850006	248859144	ZNF692	186	7369
6575	chr1	248857944	248858444	41237	chr1	248850006	248859144	ZNF692	186	7938
6576	chr1	248858800	248859300	41238	chr1	248850006	248859144	ZNF692	186	8794
6577	chr1	248859567	248860067	41239	chr1	248850006	248859144	ZNF692	186	9561
6581	chr2	1628889	1629389	41577	chr2	1631887	1744852	PXDN	187	2998
6582	chr2	1631080	1631580	41578	chr2	1631887	1744852	PXDN	187	807
6583	chr2	1641463	1641963	41579	chr2	1631887	1744852	PXDN	187	9576
6629	chr2	1779165	1779665	41629	chr2	1789113	2331664	MYT1L	188	9948
6630	chr2	1784037	1784537	41630	chr2	1789113	2331664	MYT1L	188	5076
6631	chr2	1790839	1791339	41631	chr2	1789113	2331664	MYT1L	188	1726
6632	chr2	1791616	1792116	41632	chr2	1789113	2331664	MYT1L	188	2503
6633	chr2	1792722	1793222	41633	chr2	1789113	2331664	MYT1L	188	3609
6634	chr2	1793936	1794436	41634	chr2	1789113	2331664	MYT1L	188	4823
6635	chr2	1795226	1795726	41635	chr2	1789113	2331664	MYT1L	188	6113
6636	chr2	1795912	1796412	41636	chr2	1789113	2331664	MYT1L	188	6799
6637	chr2	1797362	1797862	41637	chr2	1789113	2331664	MYT1L	188	8249
6638	chr2	1798305	1798805	41638	chr2	1789113	2331664	MYT1L	188	9192
6867	chr2	3539280	3539780	42200	chr2	3541430	3558333	RNASEH1	189	2150
6868	chr2	3539793	3540293	42201	chr2	3541430	3558333	RNASEH1	189	1637
6871	chr2	8843670	8844170	43457	chr2	8852690	9003709	MBOAT2	190	9020
6872	chr2	8846136	8846636	43458	chr2	8852690	9003709	MBOAT2	190	6554
6873	chr2	8851043	8851543	43459	chr2	8852690	9003709	MBOAT2	190	1647
6902	chr2	9471179	9471679	43640	chr2	9473658	9496543	IAH1	191	2479
6903	chr2	9473548	9474048	43641	chr2	9473658	9496543	IAH1	191	110
6904	chr2	9474296	9474796	43642	chr2	9473658	9496543	IAH1	191	638
6905	chr2	9475067	9475567	43643	chr2	9473658	9496543	IAH1	191	1409
6907	chr2	9490296	9490796	43644	chr2	9488486	9556732	ADAM17	192	1810
6909	chr2	9492262	9492762	43645	chr2	9488486	9556732	ADAM17	192	3776
6911	chr2	9496553	9497053	43646	chr2	9488486	9556732	ADAM17	192	8067
6913	chr2	9497168	9497668	43647	chr2	9488486	9556732	ADAM17	192	8682
6932	chr2	10035955	10036455	43797	chr2	10042849	10054836	KLF11	193	6894
6933	chr2	10037515	10038015	43798	chr2	10042849	10054836	KLF11	193	5334
6934	chr2	10038720	10039220	43799	chr2	10042849	10054836	KLF11	193	4129
6935	chr2	10039952	10040452	43800	chr2	10042849	10054836	KLF11	193	2897
6936	chr2	10040550	10041050	43801	chr2	10042849	10054836	KLF11	193	2299
6937	chr2	10041701	10042201	43802	chr2	10042849	10054836	KLF11	193	1148
6938	chr2	10042587	10043087	43803	chr2	10042849	10054836	KLF11	193	262
6939	chr2	10043214	10043714	43804	chr2	10042849	10054836	KLF11	193	365
6940	chr2	10043768	10044268	43805	chr2	10042849	10054836	KLF11	193	919
6941	chr2	10044571	10045071	43806	chr2	10042849	10054836	KLF11	193	1722
6942	chr2	10045746	10046246	43807	chr2	10042849	10054836	KLF11	193	2897
6943	chr2	10046666	10047166	43808	chr2	10042849	10054836	KLF11	193	3817
6944	chr2	10048577	10049077	43809	chr2	10042849	10054836	KLF11	193	5728
6954	chr2	15588258	15588758	44883	chr2	15591178	15631111	DDX1	194	2920
6955	chr2	15590954	15591454	44884	chr2	15591178	15631111	DDX1	194	224
6956	chr2	15591577	15592077	44885	chr2	15591178	15631111	DDX1	194	399
6957	chr2	15592286	15592786	44886	chr2	15591178	15631111	DDX1	194	1108
6958	chr2	15601018	15601518	44887	chr2	15591178	15631111	DDX1	194	9840
6969	chr2	16546068	16546568	45165	chr2	16549459	16666331	FAM49A	195	3391
6970	chr2	16553183	16553683	45166	chr2	16549459	16666331	FAM49A	195	3724
7014	chr2	17654985	17655485	45360	chr2	17663812	17800242	SMC6	196	8827
7015	chr2	17655632	17656132	45361	chr2	17663812	17800242	SMC6	196	8180
7016	chr2	17660812	17661312	45362	chr2	17663812	17800242	SMC6	196	3000
7017	chr2	17670993	17671493	45363	chr2	17663812	17800242	SMC6	196	7181
7031	chr2	23924753	23925253	46473	chr2	23927285	24004909	UBXN2A	197	2532
7032	chr2	23925855	23926355	46474	chr2	23927285	24004909	UBXN2A	197	1430
7033	chr2	23926399	23926899	46475	chr2	23927285	24004909	UBXN2A	197	886
7034	chr2	23926935	23927435	46476	chr2	23927285	24004909	UBXN2A	197	350
7035	chr2	23927470	23927970	46477	chr2	23927285	24004909	UBXN2A	197	185
7036	chr2	23928842	23929342	46478	chr2	23927285	24004909	UBXN2A	197	1557
7048	chr2	24791001	24791501	46633	chr2	24793136	24822376	CENPO	198	2135
7049	chr2	24792612	24793112	46634	chr2	24793136	24822376	CENPO	198	524
7050	chr2	24793128	24793628	46635	chr2	24793136	24822376	CENPO	198	8
7051	chr2	24793745	24794245	46636	chr2	24793136	24822376	CENPO	198	609
7061	chr2	24943598	24944098	46668	chr2	24943636	24972094	DNAJC27	199	38
7062	chr2	24944615	24945115	46669	chr2	24943636	24972094	DNAJC27	199	979
7063	chr2	24952363	24952863	46670	chr2	24943636	24972094	DNAJC27	199	8727
7073	chr2	26026416	26026916	46953	chr2	26034084	26137454	RAB10	200	7668
7074	chr2	26027010	26027510	46954	chr2	26034084	26137454	RAB10	200	7074
7075	chr2	26032985	26033485	46955	chr2	26034084	26137454	RAB10	200	1099
7076	chr2	26033683	26034183	46956	chr2	26034084	26137454	RAB10	200	401
7077	chr2	26034667	26035167	46957	chr2	26034084	26137454	RAB10	200	583
7078	chr2	26035756	26036256	46958	chr2	26034084	26137454	RAB10	200	1672
7079	chr2	26040793	26041293	46959	chr2	26034084	26137454	RAB10	200	6709
7093	chr2	27654842	27655342	47397	chr2	27663471	27694976	SLC4A1AP	201	8629
7094	chr2	27662850	27663350	47398	chr2	27663471	27694976	SLC4A1AP	201	621
7095	chr2	27663385	27663885	47399	chr2	27663471	27694976	SLC4A1AP	201	86
7096	chr2	27663887	27664387	47400	chr2	27663471	27694976	SLC4A1AP	201	416
7100	chr2	28853937	28854437	47571	chr2	28849821	28870309	TRMT61B	202	4116
7104	chr2	32268443	32268943	48061	chr2	32277904	32316594	YIPF4	203	9461
7105	chr2	32277629	32278129	48062	chr2	32277904	32316594	YIPF4	203	275
7106	chr2	32619631	32620131	48081	chr2	32628032	32821051	TTC27	204	8401
7107	chr2	32626986	32627486	48082	chr2	32628032	32821051	TTC27	204	1046
7108	chr2	32627773	32628273	48083	chr2	32628032	32821051	TTC27	204	259
7130	chr2	36351978	36352478	48509	chr2	36355778	36551135	CRIM1	205	3800
7131	chr2	36352635	36353135	48510	chr2	36355778	36551135	CRIM1	205	3143
7132	chr2	36353300	36353800	48511	chr2	36355778	36551135	CRIM1	205	2478
7133	chr2	36354971	36355471	48512	chr2	36355778	36551135	CRIM1	205	807
7134	chr2	36355494	36355994	48513	chr2	36355778	36551135	CRIM1	205	284
7135	chr2	36356167	36356667	48514	chr2	36355778	36551135	CRIM1	205	389
7136	chr2	36356797	36357297	48515	chr2	36355778	36551135	CRIM1	205	1019
7137	chr2	36357489	36357989	48516	chr2	36355778	36551135	CRIM1	205	1711
7138	chr2	36358350	36358850	48517	chr2	36355778	36551135	CRIM1	205	2572
7139	chr2	36358938	36359438	48518	chr2	36355778	36551135	CRIM1	205	3160
7140	chr2	36360383	36360883	48519	chr2	36355778	36551135	CRIM1	205	4605
7141	chr2	36361779	36362279	48520	chr2	36355778	36551135	CRIM1	205	6001
7142	chr2	36363015	36363515	48521	chr2	36355778	36551135	CRIM1	205	7237
7197	chr2	36835109	36835609	48617	chr2	36837698	36966536	STRN	206	2589
7198	chr2	36841422	36841922	48618	chr2	36837698	36966536	STRN	206	3724
7209	chr2	37226801	37227301	48648	chr2	37231631	37253403	NDUFAF7	207	4830
7210	chr2	37230868	37231368	48649	chr2	37231631	37253403	NDUFAF7	207	763
7211	chr2	37231371	37231871	48650	chr2	37231631	37253403	NDUFAF7	207	260
7212	chr2	37232178	37232678	48651	chr2	37231631	37253403	NDUFAF7	207	547
7213	chr2	39243755	39244255	48983	chr2	39249266	39437301	MAP4K3	208	5511
7214	chr2	39244798	39245298	48984	chr2	39249266	39437301	MAP4K3	208	4468
7215	chr2	39246750	39247250	48985	chr2	39249266	39437301	MAP4K3	208	2516
7216	chr2	39247544	39248044	48986	chr2	39249266	39437301	MAP4K3	208	1722
7217	chr2	39248370	39248870	48987	chr2	39249266	39437301	MAP4K3	208	896
7245	chr2	39655990	39656490	49056	chr2	39664982	39717963	TMEM178A	209	8992
7246	chr2	39656505	39657005	49057	chr2	39664982	39717963	TMEM178A	209	8477
7247	chr2	39657484	39657984	49058	chr2	39664982	39717963	TMEM178A	209	7498
7248	chr2	39660628	39661128	49059	chr2	39664982	39717963	TMEM178A	209	4354
7249	chr2	39664328	39664828	49060	chr2	39664982	39717963	TMEM178A	209	654
7250	chr2	39664962	39665462	49061	chr2	39664982	39717963	TMEM178A	209	20
7251	chr2	39665663	39666163	49062	chr2	39664982	39717963	TMEM178A	209	681
7252	chr2	39666186	39666686	49063	chr2	39664982	39717963	TMEM178A	209	1204
7253	chr2	39666883	39667383	49064	chr2	39664982	39717963	TMEM178A	209	1901
7254	chr2	39667393	39667893	49065	chr2	39664982	39717963	TMEM178A	209	2411
7255	chr2	39668076	39668576	49066	chr2	39664982	39717963	TMEM178A	209	3094
7256	chr2	39668685	39669185	49067	chr2	39664982	39717963	TMEM178A	209	3703
7257	chr2	39670297	39670797	49068	chr2	39664982	39717963	TMEM178A	209	5315
7258	chr2	39671621	39672121	49069	chr2	39664982	39717963	TMEM178A	209	6639
7259	chr2	39672286	39672786	49070	chr2	39664982	39717963	TMEM178A	209	7304
7260	chr2	39672987	39673487	49071	chr2	39664982	39717963	TMEM178A	209	8005
7281	chr2	39726603	39727103	49092	chr2	39736060	39779267	THUMPD2	210	9457
7283	chr2	39728785	39729285	49093	chr2	39736060	39779267	THUMPD2	210	7275
7284	chr2	39736816	39737316	49094	chr2	39736060	39779267	THUMPD2	210	756
7285	chr2	39737352	39737852	49095	chr2	39736060	39779267	THUMPD2	210	1292
7286	chr2	39743462	39743962	49096	chr2	39736060	39779267	THUMPD2	210	7402
7290	chr2	40092365	40092865	49117	chr2	40097270	40611053	SLC8A1	211	4905
7291	chr2	40093298	40093798	49118	chr2	40097270	40611053	SLC8A1	211	3972
7292	chr2	40093838	40094338	49119	chr2	40097270	40611053	SLC8A1	211	3432
7293	chr2	40095029	40095529	49120	chr2	40097270	40611053	SLC8A1	211	2241
7294	chr2	40096277	40096777	49121	chr2	40097270	40611053	SLC8A1	211	993
7295	chr2	40101761	40102261	49122	chr2	40097270	40611053	SLC8A1	211	4491
7296	chr2	40102435	40102935	49123	chr2	40097270	40611053	SLC8A1	211	5165
7297	chr2	40103067	40103567	49124	chr2	40097270	40611053	SLC8A1	211	5797
7422	chr2	43633586	43634086	49724	chr2	43637260	43767987	PLEKHH2	212	3674
7423	chr2	43634553	43635053	49725	chr2	43637260	43767987	PLEKHH2	212	2707
7424	chr2	43635074	43635574	49726	chr2	43637260	43767987	PLEKHH2	212	2186
7425	chr2	43635758	43636258	49727	chr2	43637260	43767987	PLEKHH2	212	1502
7426	chr2	43636978	43637478	49728	chr2	43637260	43767987	PLEKHH2	212	282
7427	chr2	43637491	43637991	49729	chr2	43637260	43767987	PLEKHH2	212	231
7428	chr2	43639015	43639515	49730	chr2	43637260	43767987	PLEKHH2	212	1755
7449	chr2	44167224	44167724	49821	chr2	44167969	44244384	PPM1B	213	745
7450	chr2	44167792	44168292	49822	chr2	44167969	44244384	PPM1B	213	177
7451	chr2	44168300	44168800	49823	chr2	44167969	44244384	PPM1B	213	331
7452	chr2	44168867	44169367	49824	chr2	44167969	44244384	PPM1B	213	898
7453	chr2	44169456	44169956	49825	chr2	44167969	44244384	PPM1B	213	1487
7454	chr2	44170376	44170876	49826	chr2	44167969	44244384	PPM1B	213	2407
7455	chr2	44170923	44171423	49827	chr2	44167969	44244384	PPM1B	213	2954
7468	chr2	49912139	49912639	50979	chr2	49918503	51225575	NRXN1	214	6364
7469	chr2	49914263	49914763	50980	chr2	49918503	51225575	NRXN1	214	4240
7470	chr2	49923802	49924302	50981	chr2	49918503	51225575	NRXN1	214	5299
7817	chr2	53780017	53780517	51636	chr2	53787044	53818819	ERLEC1	215	7027
7818	chr2	53780616	53781116	51637	chr2	53787044	53818819	ERLEC1	215	6428
7819	chr2	53781910	53782410	51638	chr2	53787044	53818819	ERLEC1	215	5134
7820	chr2	53784472	53784972	51639	chr2	53787044	53818819	ERLEC1	215	2572
7821	chr2	53785569	53786069	51640	chr2	53787044	53818819	ERLEC1	215	1475
7822	chr2	53786216	53786716	51641	chr2	53787044	53818819	ERLEC1	215	828
7823	chr2	53786734	53787234	51642	chr2	53787044	53818819	ERLEC1	215	310
7824	chr2	53787279	53787779	51643	chr2	53787044	53818819	ERLEC1	215	235
7829	chr2	54722717	54723217	51838	chr2	54723499	54972025	EML6	216	782
7830	chr2	54723225	54723725	51839	chr2	54723499	54972025	EML6	216	274
7831	chr2	54723798	54724298	51840	chr2	54723499	54972025	EML6	216	299
7832	chr2	54724687	54725187	51841	chr2	54723499	54972025	EML6	216	1188
7833	chr2	54725682	54726182	51842	chr2	54723499	54972025	EML6	216	2183
7834	chr2	54726617	54727117	51843	chr2	54723499	54972025	EML6	216	3118
7904	chr2	55279232	55279732	52010	chr2	55287842	55419895	CCDC88A	217	8610
7905	chr2	55279873	55280373	52011	chr2	55287842	55419895	CCDC88A	217	7969
7906	chr2	55281465	55281965	52012	chr2	55287842	55419895	CCDC88A	217	6377
7907	chr2	55282012	55282512	52013	chr2	55287842	55419895	CCDC88A	217	5830
7908	chr2	55282610	55283110	52014	chr2	55287842	55419895	CCDC88A	217	5232
7909	chr2	55283360	55283860	52015	chr2	55287842	55419895	CCDC88A	217	4482
7910	chr2	55286054	55286554	52016	chr2	55287842	55419895	CCDC88A	217	1788
7911	chr2	55288232	55288732	52017	chr2	55287842	55419895	CCDC88A	217	390
7912	chr2	55291435	55291935	52018	chr2	55287842	55419895	CCDC88A	217	3593
7913	chr2	55294892	55295392	52019	chr2	55287842	55419895	CCDC88A	217	7050
7933	chr2	55626462	55626962	52076	chr2	55634061	55693863	PNPT1	218	7599
7934	chr2	55642855	55643355	52077	chr2	55634061	55693863	PNPT1	218	8794
7941	chr2	60880579	60881079	52894	chr2	60881521	60931610	REL	219	942
7942	chr2	60881251	60881751	52895	chr2	60881521	60931610	REL	219	270
7943	chr2	60881870	60882370	52896	chr2	60881521	60931610	REL	219	349
7944	chr2	60882744	60883244	52897	chr2	60881521	60931610	REL	219	1223
7945	chr2	60885348	60885848	52898	chr2	60881521	60931610	REL	219	3827
7946	chr2	60887360	60887860	52899	chr2	60881521	60931610	REL	219	5839
7947	chr2	60890926	60891426	52900	chr2	60881521	60931610	REL	219	9405
7950	chr2	61818845	61819345	52984	chr2	61824848	61854143	FAM161A	220	6003
7951	chr2	61829578	61830078	52985	chr2	61824848	61854143	FAM161A	220	4730
8026	chr2	64982029	64982529	53534	chr2	64988477	65023865	SLC1A4	222	6448
8027	chr2	64986171	64986671	53535	chr2	64988477	65023865	SLC1A4	222	2306
8028	chr2	64987310	64987810	53536	chr2	64988477	65023865	SLC1A4	222	1167
8029	chr2	64988306	64988806	53537	chr2	64988477	65023865	SLC1A4	222	171
8030	chr2	64989037	64989537	53538	chr2	64988477	65023865	SLC1A4	222	560
8031	chr2	64989739	64990239	53539	chr2	64988477	65023865	SLC1A4	222	1262
8032	chr2	64990955	64991455	53540	chr2	64988477	65023865	SLC1A4	222	2478
8042	chr2	65301361	65301861	53604	chr2	65310851	65432637	SPRED2	223	9490
8043	chr2	65304467	65304967	53605	chr2	65310851	65432637	SPRED2	223	6384
8044	chr2	65311006	65311506	53606	chr2	65310851	65432637	SPRED2	223	155
8045	chr2	65316069	65316569	53607	chr2	65310851	65432637	SPRED2	223	5218
8046	chr2	65320371	65320871	53608	chr2	65310851	65432637	SPRED2	223	9520
8084	chr2	66425801	66426301	53774	chr2	66433452	66573869	MEIS1	224	7651
8085	chr2	66426618	66427118	53775	chr2	66433452	66573869	MEIS1	224	6834
8086	chr2	66428961	66429461	53776	chr2	66433452	66573869	MEIS1	224	4491
8087	chr2	66432065	66432565	53777	chr2	66433452	66573869	MEIS1	224	1387
8088	chr2	66432689	66433189	53778	chr2	66433452	66573869	MEIS1	224	763
8089	chr2	66433315	66433815	53779	chr2	66433452	66573869	MEIS1	224	137
8090	chr2	66434146	66434646	53780	chr2	66433452	66573869	MEIS1	224	694
8091	chr2	66434813	66435313	53781	chr2	66433452	66573869	MEIS1	224	1361
8092	chr2	66435427	66435927	53782	chr2	66433452	66573869	MEIS1	224	1975
8093	chr2	66436443	66436943	53783	chr2	66433452	66573869	MEIS1	224	2991
8094	chr2	66437032	66437532	53784	chr2	66433452	66573869	MEIS1	224	3580
8095	chr2	66437634	66438134	53785	chr2	66433452	66573869	MEIS1	224	4182
8096	chr2	66438422	66438922	53786	chr2	66433452	66573869	MEIS1	224	4970
8097	chr2	66439244	66439744	53787	chr2	66433452	66573869	MEIS1	224	5792
8098	chr2	66440033	66440533	53788	chr2	66433452	66573869	MEIS1	224	6581
8099	chr2	66440597	66441097	53789	chr2	66433452	66573869	MEIS1	224	7145
8100	chr2	66441303	66441803	53790	chr2	66433452	66573869	MEIS1	224	7851
8168	chr2	68183209	68183709	54013	chr2	68178857	68256237	PPP3R1	225	4352
8169	chr2	68183973	68184473	54014	chr2	68178857	68256237	PPP3R1	225	5116
8170	chr2	68185459	68185959	54015	chr2	68178857	68256237	PPP3R1	225	6602
8171	chr2	68186659	68187159	54016	chr2	68178857	68256237	PPP3R1	225	7802
8191	chr2	68357909	68358409	54056	chr2	68365282	68397453	PLEK	226	7373
8192	chr2	68361961	68362461	54057	chr2	68365282	68397453	PLEK	226	3321
8193	chr2	68364598	68365098	54058	chr2	68365282	68397453	PLEK	226	684
8194	chr2	68368565	68369065	54059	chr2	68365282	68397453	PLEK	226	3283
8195	chr2	68372409	68372909	54060	chr2	68365282	68397453	PLEK	226	7127
8201	chr2	69453627	69454127	54209	chr2	69457997	69674349	AAK1	227	4370
8202	chr2	69459451	69459951	54210	chr2	69457997	69674349	AAK1	227	1454
8203	chr2	69464599	69465099	54211	chr2	69457997	69674349	AAK1	227	6602
8236	chr2	69829322	69829822	54264	chr2	69829660	69881384	GMCL1	228	338
8237	chr2	69830008	69830508	54265	chr2	69829660	69881384	GMCL1	228	348
8238	chr2	69831261	69831761	54266	chr2	69829660	69881384	GMCL1	228	1601
8239	chr2	69831904	69832404	54267	chr2	69829660	69881384	GMCL1	228	2244
8240	chr2	69833502	69834002	54268	chr2	69829660	69881384	GMCL1	228	3842
8244	chr2	70203979	70204479	54335	chr2	70209444	70248660	TIA1	229	5465
8245	chr2	70204609	70205109	54336	chr2	70209444	70248660	TIA1	229	4835
8250	chr2	70247597	70248097	54340	chr2	70257386	70281185	PCYOX1	230	9789
8252	chr2	70248458	70248958	54341	chr2	70257386	70281185	PCYOX1	230	8928
8254	chr2	70249227	70249727	54342	chr2	70257386	70281185	PCYOX1	230	8159
8256	chr2	70250764	70251264	54343	chr2	70257386	70281185	PCYOX1	230	6622
8258	chr2	70255886	70256386	54344	chr2	70257386	70281185	PCYOX1	230	1500
8260	chr2	70257172	70257672	54345	chr2	70257386	70281185	PCYOX1	230	214
8262	chr2	70257823	70258323	54346	chr2	70257386	70281185	PCYOX1	230	437
8264	chr2	70258509	70259009	54347	chr2	70257386	70281185	PCYOX1	230	1123
8266	chr2	70289886	70290386	54348	chr2	70281362	70293740	SNRPG	231	8524
8281	chr2	74524927	74525427	55082	chr2	74532258	74555690	LOXL3	233	7331
8282	chr2	74526148	74526648	55083	chr2	74532258	74555690	LOXL3	233	6110
8283	chr2	74528883	74529383	55084	chr2	74532258	74555690	LOXL3	233	3375
8284	chr2	74529541	74530041	55085	chr2	74532258	74555690	LOXL3	233	2717
8285	chr2	74530464	74530964	55086	chr2	74532258	74555690	LOXL3	233	1794
8286	chr2	74531028	74531528	55087	chr2	74532258	74555690	LOXL3	233	1230
8287	chr2	74532176	74532676	55088	chr2	74532258	74555690	LOXL3	233	82
8288	chr2	74536505	74537005	55089	chr2	74532258	74555690	LOXL3	233	4247
8302	chr2	75646522	75647022	55269	chr2	75652000	75710985	GCFC2	234	5478
8303	chr2	75647701	75648201	55270	chr2	75652000	75710985	GCFC2	234	4299
8311	chr2	76757262	76757762	55395	chr2	76747719	77593319	LRRTM4	235	9543
8416	chr2	85129857	85130357	56192	chr2	85133392	85310387	TCF7L1	236	3535
8417	chr2	85131059	85131559	56193	chr2	85133392	85310387	TCF7L1	236	2333
8418	chr2	85132744	85133244	56194	chr2	85133392	85310387	TCF7L1	236	648
8419	chr2	85133756	85134256	56195	chr2	85133392	85310387	TCF7L1	236	364
8420	chr2	85134280	85134780	56196	chr2	85133392	85310387	TCF7L1	236	888
8421	chr2	85134903	85135403	56197	chr2	85133392	85310387	TCF7L1	236	1511
8422	chr2	85135426	85135926	56198	chr2	85133392	85310387	TCF7L1	236	2034
8423	chr2	85136945	85137445	56199	chr2	85133392	85310387	TCF7L1	236	3553
8424	chr2	85137786	85138286	56200	chr2	85133392	85310387	TCF7L1	236	4394
8486	chr2	85353568	85354068	56270	chr2	85354394	85391752	ELMOD3	237	826
8487	chr2	85354380	85354880	56271	chr2	85354394	85391752	ELMOD3	237	14
8488	chr2	85354913	85355413	56272	chr2	85354394	85391752	ELMOD3	237	519
8489	chr2	85355454	85355954	56273	chr2	85354394	85391752	ELMOD3	237	1060
8490	chr2	85356101	85356601	56274	chr2	85354394	85391752	ELMOD3	237	1707
8497	chr2	85535314	85535814	56325	chr2	85544720	85561547	GGCX	238	9406
8498	chr2	85536428	85536928	56326	chr2	85544720	85561547	GGCX	238	8292
8499	chr2	85537072	85537572	56327	chr2	85544720	85561547	GGCX	238	7648
8500	chr2	85537713	85538213	56328	chr2	85544720	85561547	GGCX	238	7007
8501	chr2	85538836	85539336	56329	chr2	85544720	85561547	GGCX	238	5884
8502	chr2	85539526	85540026	56330	chr2	85544720	85561547	GGCX	238	5194
8503	chr2	85540124	85540624	56331	chr2	85544720	85561547	GGCX	238	4596
8504	chr2	85540822	85541322	56332	chr2	85544720	85561547	GGCX	238	3898
8505	chr2	85541663	85542163	56333	chr2	85544720	85561547	GGCX	238	3057
8506	chr2	85546542	85547042	56334	chr2	85544720	85561547	GGCX	238	1822
8507	chr2	85547560	85548060	56335	chr2	85544720	85561547	GGCX	238	2840
